date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH
 01/13  03:00:00,0.00039129,0.00076439,0.00051234,0.000406,0,0,0.0007426
 01/13  04:00:00,0.00038621,0.00075446,0.00050568,0.00040072,0,0,0.00073296
 01/13  05:00:00,0.0003824,0.00074702,0.00050069,0.00039677,0,0,0.00072573
 01/13  06:00:00,0.00037859,0.00073957,0.0004957,0.00039281,0,0,0.00071849
 01/13  07:00:00,0.00037605,0.00073461,0.00049238,0.00039018,0,0,0.00071367
 01/13  08:00:00,0.00037224,0.00072716,0.00048738,0.00038622,0,0,0.00070644
 01/13  09:00:00,0.0003697,0.0007222,0.00048406,0.00038359,0,0,0.00070162
 01/13  10:00:00,0.0003481,0.00068001,0.00045578,0.00036118,0,0,0.00066063
 01/13  11:00:00,0.00032777,0.0006403,0.00042916,0.00034009,0,0,0.00062205
 01/13  12:00:00,0.00030745,0.00060059,0.00040255,0.000319,0,0,0.00058347
 01/13  13:00:00,0.0002147,0.00041942,0.00028112,0.00022277,0,0,0.00040747
 01/13  14:00:00,0.00019946,0.00038964,0.00026116,0.00020695,0,0,0.00037854
 01/13  15:00:00,0.00019184,0.00037475,0.00025118,0.00019904,0,0,0.00036407
 01/13  16:00:00,0.00019184,0.00037475,0.00025118,0.00019904,0,0,0.00036407
 01/13  17:00:00,0.00020327,0.00039708,0.00026615,0.00021091,0,0,0.00038577
 01/13  18:00:00,0.00021724,0.00042438,0.00028445,0.00022541,0,0,0.00041229
 01/13  19:00:00,0.00021852,0.00042687,0.00028611,0.00022672,0,0,0.0004147
 01/13  20:00:00,0.00021979,0.00042935,0.00028777,0.00022804,0,0,0.00041711
 01/13  21:00:00,0.00022106,0.00043183,0.00028944,0.00022936,0,0,0.00041952
 01/13  22:00:00,0.00029855,0.00058322,0.00039091,0.00030977,0,0,0.0005666
 01/13  23:00:00,0.0002236,0.00043679,0.00029276,0.000232,0,0,0.00042435
 01/13  24:00:00,0.00022614,0.00044176,0.00029609,0.00023463,0,0,0.00042917
 01/14  01:00:00,0.00030708,0.00055949,0.00042558,0.00032622,0.00033126,-3.47E-18,0.0005743
 01/14  02:00:00,0.00031466,0.00057331,0.00049751,0.00033427,0.00045074,0.0012431,0.00058848
 01/14  03:00:00,0.00032225,0.00058712,0.0005095,0.00034232,0.00036694,0,0.00060266
 01/14  04:00:00,0.00032604,0.00059403,0.00051549,0.00034635,0.00046703,0.00089085,0.00060975
 01/14  05:00:00,0.00032983,0.00060094,0.00052149,0.00035038,0.00047246,0.00090121,0.00061684
 01/14  06:00:00,0.00033362,0.00060784,0.00052748,0.00035441,0.00046394,0.0007044,0.00062393
 01/14  07:00:00,0.00033615,0.00061245,0.00041159,0.00035709,0.0003729,0.0007113,0.00062866
 01/14  08:00:00,0.00033994,0.00048121,0.00041759,0.00036112,0,0.00072166,0.00063575
 01/14  09:00:00,0.00026032,0.0004743,0.00041159,0.00027654,0,0,0.00048686
 01/14  10:00:00,0.00025401,0.00046279,0.0004016,0.00026983,0,0.00069404,0.00047504
 01/14  11:00:00,0.00025401,0.00046279,-8.67E-19,0.00026983,0,0.00069404,0.00047504
 01/14  12:00:00,0.00025401,0.00046279,0,0.00026983,0,0.00069404,0.00047504
 01/14  13:00:00,0.00023758,0.00043286,0,0.00025238,0,0.00064915,0.00044431
 01/14  14:00:00,0.00022494,0,0,0.00023896,0,0.00061462,0.00042068
 01/14  15:00:00,0.00021609,0,0,0.00022956,0,0,0.00040414
 01/14  16:00:00,0.0002123,0,0,0.00022553,0,0,0.00039705
 01/14  17:00:00,0.00029192,0,0,0.00031011,0,0,0.00054594
 01/14  18:00:00,0.00022494,0.00040983,0,0.00023896,0,0.00061462,0.00042068
 01/14  19:00:00,0.00023252,0.00042365,0,0.00024701,0,0.00063534,0.00043486
 01/14  20:00:00,0.0002401,0.00043746,0,0.00025507,0,0.00065606,0.00044904
 01/14  21:00:00,0.00024769,0.00045128,0,0.00026312,0,0.00067677,0.00046322
 01/14  22:00:00,0.00033109,0.00060324,0,0.00035172,0,0.00069749,0.0006192
 01/14  23:00:00,0.00033867,0.00061705,0,0.00035978,0,0,0.00063338
 01/14  24:00:00,0.00034626,0.00063087,0.00042758,0.00036783,0.00038738,0.00073893,0.00064756
 01/15  01:00:00,0.00037742,0.00080698,0.00036055,0.00078716,0.0017803,0.00088516,0.00059726
 01/15  02:00:00,0.00038418,0.00082144,0.00036701,0.00080127,0.0018122,0.00090102,0.00060797
 01/15  03:00:00,0.0003923,0.0008388,0.00037476,0.0008182,0.0018505,0.00092006,0.00062081
 01/15  04:00:00,0.00039635,0.00084747,0.00037864,0.00082666,0.0018696,0.00092958,0.00062723
 01/15  05:00:00,0.00040041,0.00085615,0.00038252,0.00083512,0.0018887,0.0009391,0.00063365
 01/15  06:00:00,0.00040447,0.00086483,0.00038639,0.00084359,0.0019079,0.00094861,0.00064008
 01/15  07:00:00,0.00040718,0.00087061,0.00038898,0.00084923,0.0019206,0.00095496,0.00064436
 01/15  08:00:00,0.00032872,0.00070285,0.00031403,0.00068559,0.0015506,0.00077095,0.0005202
 01/15  09:00:00,0.00032872,0.00070285,0.00031403,0.00068559,0.0015506,0.00077095,0.0005202
 01/15  10:00:00,0.00031384,0.00067104,0.00029981,0.00065456,0.0016473,0.00073605,0.00049665
 01/15  11:00:00,0.00030166,0.000645,0.00028818,0.00062916,0.0014229,0.00070749,0.00047738
 01/15  12:00:00,0.00028543,0.0006103,0.00027267,0.00059531,0.0015382,0.00066942,0.00045169
 01/15  13:00:00,0.00027325,0.00058426,0.00029229,0.00056992,0.0012889,0.00069242,0.00043243
 01/15  14:00:00,0.00026784,0.00057269,0.00025587,0.00055863,0.0012634,0.00062818,0.00042386
 01/15  15:00:00,0.00034901,0.00065947,0.00030216,0.00072791,0.0012875,0.00071269,-1.73E-18
 01/15  16:00:00,0.00035442,0.00075781,0.00033858,0.0007392,0.0016718,0.00083123,0.00019266
 01/15  17:00:00,0.00036389,0.00077806,0.00034763,0.00075895,0.0017165,0.00085344,0
 01/15  18:00:00,0.00029219,0.00062476,0.00027913,0.00060942,0.0013783,0.00073958,0.0004624
 01/15  19:00:00,0.0002949,0.00063054,0.00028172,0.00061506,0.001391,0.00069163,0.00046668
 01/15  20:00:00,0.0002976,-3.47E-18,0.0002843,0.0006207,0.0014038,0.00069798,0.00047096
 01/15  21:00:00,0.00030031,0.00064211,0.00028689,0.00062634,0.0014166,0.00070432,0.00047524
 01/15  22:00:00,0.00030301,0.0006479,0.00028947,0.00063199,0.0014293,0.00071067,0.00047952
 01/15  23:00:00,0.00038688,0.00082723,0.00036959,0.00080691,0.0018249,0.00090737,0.00061225
 01/15  24:00:00,0.00038824,0.00083012,0.00037089,0.00080973,0.0018313,0.00091054,0.00061439
 01/16  01:00:00,0.00038516,0.00062258,0.00034256,0.0007138,0.0014315,0.00080935,0.00062454
 01/16  02:00:00,0.00038516,0.00078714,0.00034256,0.0007138,0.0018099,0.00080935,0.00062454
 01/16  03:00:00,0.00038381,0.0007844,0.0004316,0.00071131,0.0018036,0.00080579,0.00062237
 01/16  04:00:00,0.00038247,0.00078165,0.00043009,0.00070883,0.0017973,0.00080222,0.00062019
 01/16  05:00:00,0.00038247,0.00078165,0.00043009,0.00070883,0.0017973,0.0010161,0.00062019
 01/16  06:00:00,0.00038113,0.00077891,0.00063381,0.00070634,0.001791,0.00079866,0.00061802
 01/16  07:00:00,0.00038113,0.00061435,0.00033803,0.00070634,0.0014126,0.00092022,0.00061802
 01/16  08:00:00,0.00029927,0.00061161,0.00033652,0.00055463,0.0014063,0.00079509,0.00048527
 01/16  09:00:00,0.00029524,0.00060338,0.000332,0.00054716,0.0013874,0.00078439,0.00047874
 01/16  10:00:00,0.00027377,0.0005595,0.00030785,0.00050737,0.001441,0.00072735,0.00044393
 01/16  11:00:00,0.00025095,0.00051287,0.0002822,0.00046509,0.0015336,0.00066673,0.00040693
 01/16  12:00:00,0.00023082,0.00047173,0.00025956,0.00042778,0.0010847,0.00061325,0.00037429
 01/16  13:00:00,0.00021875,0.00044705,0.00024598,0.0004054,0.0010279,0.00058116,0.00035471
 01/16  14:00:00,0.00021472,0.00043882,0.00024145,0.00039794,0.001009,0.00057047,0.00034818
 01/16  15:00:00,0.00029121,0.00043059,0.00023692,0.0005397,0.00099008,3.47E-18,0.00013057
 01/16  16:00:00,0.00029927,0.00044705,0.00024598,0.00055463,0.0010279,0,0
 01/16  17:00:00,0.00022546,0.00046076,0.00025352,0.00041783,0.0010595,0,0.00036559
 01/16  18:00:00,0.00023753,0.00048545,0,0.00044022,0.0011162,0.00063108,0.00038517
 01/16  19:00:00,0.00024156,0,0.00027163,0.00044768,0.0011351,0.00064178,0.0003917
 01/16  20:00:00,0.00024424,0,0.00027465,0.00045265,0.0011477,0.00064891,0.00039605
 01/16  21:00:00,0.00024693,0.00050465,0.00027767,0.00045763,2.08E-17,0.00065604,0.0004004
 01/16  22:00:00,0.00033148,0.00074051,0.0002822,0.00061432,0.0013831,0.00066673,0.0005375
 01/16  23:00:00,0.00033416,0.00051836,0.00028522,0.00061929,0.0011919,0,0.00054185
 01/16  24:00:00,0.00033684,0.0006884,0.00037878,0.00062426,0.0015829,0.0016968,0.0005462
 01/17  01:00:00,0.00033273,0.00053071,0.00033976,0.00059099,0,0,0.00044386
 01/17  02:00:00,0.00033793,0.000539,0.00034507,0.00060022,0,0,0.0004508
 01/17  03:00:00,0.00034312,0.0005473,0.00035038,0.00060945,0,0,0.00045773
 01/17  04:00:00,0.00034572,0.00055144,0.00035303,0.00061407,0,0,0.0004612
 01/17  05:00:00,0.00034832,0.00055559,0.00035568,0.00061869,0,0,0.00046467
 01/17  06:00:00,0.00035092,0.00055974,0.00035834,0.00062331,0,0,0.00046814
 01/17  07:00:00,0.00035222,0.00056181,0.00035967,0.00062561,0,0,0.00046987
 01/17  08:00:00,0.00027684,0.00044157,0.00028269,0.00049172,0,0,0.00036931
 01/17  09:00:00,0.00027294,0.00043535,0.00027871,0.00048479,0,0,0.00036411
 01/17  10:00:00,0.00024565,0.00039181,0.00025084,0.00043631,0,0,0.00032769
 01/17  11:00:00,0.00021965,0.00035035,0.00022429,0.00039014,0,0,0.00029302
 01/17  12:00:00,0.00019626,0.00031304,0.0002004,0.00034859,0,0,0.00026181
 01/17  13:00:00,0.00017806,0.00028401,0.00018182,0.00031627,0,0,0.00023754
 01/17  14:00:00,0.00016506,0.00026328,0.00016855,0.00029318,0,0,0.0002202
 01/17  15:00:00,0.00023915,0.00038145,0.0002442,0.00042477,0,0,2.60E-18
 01/17  16:00:00,0.00025084,0.00040011,0.00025615,0.00044555,0,0,0.00026008
 01/17  17:00:00,0.00026644,0.0003006,0.00023226,0.00047325,0,0,0
 01/17  18:00:00,0.00020535,0.00032755,-6.07E-18,0.00036475,0,0,0.00027395
 01/17  19:00:00,0.00020925,0.00033377,0.00021368,0.00037167,0,0,0.00027915
 01/17  20:00:00,0.00021315,-1.73E-18,0.00021766,0.0003786,0,0,0.00028435
 01/17  21:00:00,0.00021705,0,0.00022164,0.00038553,0,0,0.00028955
 01/17  22:00:00,0.00022225,0,0.00022695,0.00039476,0,0,0.00029649
 01/17  23:00:00,0.00030413,1.30E-18,0.00031056,0.0005402,0,0,0.00030169
 01/17  24:00:00,0.00030803,0.00049132,0.00031454,0.00054712,0,0,0.00041092
 01/18  01:00:00,0.00030616,0.00040771,0.00023594,0.00052863,0,0,0.00045899
 01/18  02:00:00,0.00030997,0.00041446,0.00023985,0.00053521,0,0,0.00046471
 01/18  03:00:00,0.00031506,0.00055863,0.00032328,0.00054399,0,0,0.00047233
 01/18  04:00:00,0.0003176,0.00056313,0.00032589,0.00054837,0,0.00083005,0.00047613
 01/18  05:00:00,0.00032014,0.00056764,0.00032849,0.00055276,0,0.00080997,0.00047994
 01/18  06:00:00,0.00032268,0.00081091,0.00058104,0.00055715,0,0.00062355,0.00048375
 01/18  07:00:00,0.00032395,0,0,0.00055934,0,0.00066453,0.00048566
 01/18  08:00:00,0.000249,0.0004415,0.00025549,0.00042992,0,0.00062997,0.00037329
 01/18  09:00:00,0.00024391,0.00043249,0.00025028,0.00042115,0,-2.60E-18,0.00036567
 01/18  10:00:00,0.00021088,0.00037392,0.00021639,0.00036412,0,0,0.00031615
 01/18  11:00:00,0.00018421,0.00032662,0.00018901,0.00031806,0,0,0.00027616
 01/18  12:00:00,0.00015372,0.00027256,0.00015773,0.00026541,0,0,0.00023045
 01/18  13:00:00,0.00013593,0.00024102,0.00018415,0.0002347,0,0.00034391,0.00023743
 01/18  14:00:00,0.00020453,0.00022751,0.00013166,0.00035315,0,0.00032463,0.00021585
 01/18  15:00:00,0.00013085,0.00023201,0.00013427,0.00022593,0,0,2.60E-18
 01/18  16:00:00,0.00013847,0.00024553,0.00014209,0.00023909,0,0,0
 01/18  17:00:00,0.00015499,0.00027481,0.00015903,0.00026761,0,0,0
 01/18  18:00:00,0.00017277,0.00030634,0.00017728,0.00029831,0,0.00043713,0.00025902
 01/18  19:00:00,0.00017531,0,0.00017989,0.0003027,0,0.00044355,0.00026283
 01/18  20:00:00,0.00017785,0,0.0001825,0.00030709,0,0.00044998,0.00026664
 01/18  21:00:00,0.00025535,0,0.0001838,6.58E-05,0,0.0004532,0.00026854
 01/18  22:00:00,0.00025789,0,0.00018641,0.00044528,0,0.00045962,0.00038662
 01/18  23:00:00,0.00026043,0.00032662,0.00018901,0.00044967,0,0,0.00039043
 01/18  24:00:00,0.00026297,0.00033112,0.00019162,0.00045405,0,0,0.00039424
 01/19  01:00:00,0.00017118,0.00029005,0.00017296,0.00027076,0.00011201,-8.67E-19,0
 01/19  02:00:00,0.00024289,0.00029397,0.0001753,0.00027442,0.00011352,0,0
 01/19  03:00:00,0.00024404,0.00029593,0.00017646,0.00038602,0.00015969,0,0
 01/19  04:00:00,0.0002452,0.00029789,0.00017763,0.00038785,0.00016045,0,0
 01/19  05:00:00,0.0002452,0.00041548,0.00024775,0.00038785,0.00016045,0.001291,0
 01/19  06:00:00,0.00024636,0.0009995,0.00066612,0.00038968,0.0001612,0,0
 01/19  07:00:00,0.00024636,0.00029985,0.0001788,0.00038968,0.0001612,0.00073156,0
 01/19  08:00:00,0.00024751,0.00030181,0,0.00028174,0.00011655,0.00073634,0
 01/19  09:00:00,0.0001758,0.00029789,0.00017763,0.00027808,0.00011504,0,0
 01/19  10:00:00,0.00017233,0.00029201,0.00017413,0.00027259,0.00011277,0,0
 01/19  11:00:00,0.00017349,0.00029397,0.0001753,0.00027442,0.00011352,0,0
 01/19  12:00:00,0.00016655,0.00028221,0.00016828,0.00026344,0.00010898,0,0
 01/19  13:00:00,0.00016424,0.00027829,0.00016595,0.00025978,0.00010747,0.00067896,0
 01/19  14:00:00,0.00014342,0.00024302,0.00014491,0.00022685,9.38E-05,0.00059289,0
 01/19  15:00:00,0.0001307,0.00022146,0.00013206,0.00020673,8.55E-05,0,0
 01/19  16:00:00,0.00019662,0.00021558,0.00012855,0.00020124,8.33E-05,0,0
 01/19  17:00:00,0.00020009,0.00022146,0.00013206,0.00020673,8.55E-05,0,0
 01/19  18:00:00,0.00013764,0.00023322,0,0.00021771,9.01E-05,0.00056899,0
 01/19  19:00:00,0.00013995,0,0.0001414,4.34E-18,9.16E-05,0.00057855,0
 01/19  20:00:00,0.00014342,0.00024302,0.00014491,0,9.38E-05,0.00059289,0
 01/19  21:00:00,0.00014573,0,0.00014725,0.00023051,9.54E-05,0.00060246,0
 01/19  22:00:00,0.0002186,0,0.00015075,0.00060372,0.00029516,0.0006168,0
 01/19  23:00:00,0.00022091,0,0.00015309,0.00023966,9.91E-05,0,0
 01/19  24:00:00,0.00022323,0.00026065,0.00015543,0.00024332,0.00010066,0,0
 01/20  01:00:00,0.00015594,0.00022303,0.00018443,0.00011653,9.68E-05,-8.67E-19,0
 01/20  02:00:00,0.00022879,0.00022955,0.00018981,0.00017097,9.96E-05,0,0
 01/20  03:00:00,0.00023221,0.00033211,0.00019385,0.00017353,0.0001017,0,0
 01/20  04:00:00,0.00023449,0.00033537,0.00027731,0.00017523,0.00014549,0,0
 01/20  05:00:00,0.0002379,0.00034025,0.00028135,0.00017778,0.00014761,0,0
 01/20  06:00:00,0.00024018,0.00034351,0.00028404,0.00017948,0.00014902,0.0012938,0
 01/20  07:00:00,0.00024132,0.00034513,0.00028539,0.00018033,0.00036019,0.00072837,0
 01/20  08:00:00,0.00024359,0.00034839,0.00044424,0.00018203,0.00010876,0.00073796,0
 01/20  09:00:00,0.00024245,0.00024908,0.00020597,0.00018118,0.00010806,0,0
 01/20  10:00:00,0.00016733,0,0.00019789,0.00012504,0.00010382,0,0
 01/20  11:00:00,0.00016164,0,0.00019116,0.00012079,0.00010029,0,0
 01/20  12:00:00,0.00015594,0,0.00018443,0.00011653,9.68E-05,0,0
 01/20  13:00:00,0.00015139,0,0.00017904,0.00011313,9.39E-05,0.00063733,0
 01/20  14:00:00,0.00021741,0,0.00017635,0.00015787,9.25E-05,0.00062774,0
 01/20  15:00:00,0.00021741,0,0,0.00016247,9.25E-05,0,0
 01/20  16:00:00,0.00021969,8.81E-19,0,0.00016417,9.39E-05,0,0
 01/20  17:00:00,0.0002231,0,0,0.00016672,9.61E-05,0,0
 01/20  18:00:00,0.00015936,0,0,0.00011909,9.89E-05,0.00067087,0
 01/20  19:00:00,0.00016164,0,0.00019116,0.00012079,0.00010029,0.00068045,0
 01/20  20:00:00,0.0001696,0,0.00020058,0.00012674,0.00010523,0.000714,0
 01/20  21:00:00,0.00016733,0,0.00019789,0.00012504,0.00010382,0.00070441,0
 01/20  22:00:00,0.00016847,0.00024094,0.00019923,0.00012589,0.00010453,0.0007092,0
 01/20  23:00:00,0.0001696,0.00024257,0.00020058,0.00012674,0.00010523,0,0
 01/20  24:00:00,0.00017188,0.00024583,0.00020327,0.00013305,0.00010665,0,0
 01/21  01:00:00,0.00023058,0.0002276,0.00022779,0.0002141,0.00015671,0,0
 01/21  02:00:00,0.00023058,0.00031804,0.00031831,0.0002141,0.00018784,0,0
 01/21  03:00:00,0.00023058,0.00031804,0.00031831,0.0002141,0.00021897,0,0
 01/21  04:00:00,0.00023058,0.00031804,0.00031831,0.0002141,0.00021897,0,0
 01/21  05:00:00,0.00023058,0.00031804,0.00031831,0.0002141,0.00021897,0.0012452,0
 01/21  06:00:00,0.00023058,0.00027282,0.00022779,0.0002141,0.00015671,0,0
 01/21  07:00:00,0.00023058,0.0002276,0.00022779,0.0002141,0,0.00069638,0
 01/21  08:00:00,0.00016501,0.0002276,0,0.00015322,0,0.00069638,0
 01/21  09:00:00,0.00016392,-4.34E-19,0,0.00015221,0,0,0
 01/21  10:00:00,0.00015299,0,0,0.00014206,0,0,0
 01/21  11:00:00,0.00013441,0,0,0.00012481,8.67E-19,0,0
 01/21  12:00:00,0.00011474,0,0,0.00010654,0,0,0
 01/21  13:00:00,0.00010709,0,0,9.94E-05,0,0.00045196,0
 01/21  14:00:00,0.00016938,0,0,9.64E-05,0,0.00043812,0
 01/21  15:00:00,0.00016611,0,0,-1.73E-18,0,0,0
 01/21  16:00:00,0.00010163,0,0,0,0,0,0
 01/21  17:00:00,0.00010928,0,0,0.00010147,0,0,0
 01/21  18:00:00,0.00011912,0,0,0.0001106,0,0.00050269,0
 01/21  19:00:00,0.00011912,0,0,0.0001106,0,0.00050269,0
 01/21  20:00:00,0.00012021,0,0,0,0,0.0005073,0
 01/21  21:00:00,0.00011912,0,0,0,0,0.00050269,0
 01/21  22:00:00,0.00018578,0,0,0,0,0.0005073,0
 01/21  23:00:00,0.00018578,0,0,6.09E-05,0,0,0
 01/21  24:00:00,0.00018578,0.0001658,0.00016594,0.0001725,0.00011416,0,0
 01/22  01:00:00,0.00021966,0.00017793,0.0001188,0.00022921,0.00015651,0,0.00027792
 01/22  02:00:00,0.00023102,0.00019198,0.00012818,0.00024106,0.0001646,0,0.0002923
 01/22  03:00:00,0.00022092,0.00027314,0.00018237,0.00023052,0.00015741,0,0.00027952
 01/22  04:00:00,0.00021966,0.00027157,0.00018133,0.00022921,0.00015651,0,0.00027792
 01/22  05:00:00,0.00021966,0.00027157,0.00018133,0.00022921,0.00015651,0,0.00027792
 01/22  06:00:00,0.00021966,0.00061845,0.00046896,0.00022921,0.00015651,0,0.00027792
 01/22  07:00:00,0.00022092,0.00017949,0,0.00023052,0.00015741,0,0.00027952
 01/22  08:00:00,0.00014517,0.00017949,0.00011985,0.00015149,0.00010344,0,0.00018369
 01/22  09:00:00,0.00014391,0.00017793,0.0001188,0.00015017,0.00010254,0,0.00018209
 01/22  10:00:00,0.00013886,0.00020435,0.00011464,0.0001792,9.89E-05,0,0.0001757
 01/22  11:00:00,0.00013508,0.00021823,0.00011151,0.00014095,9.62E-05,0,0.00017091
 01/22  12:00:00,0.00013129,0.00016232,0.00010838,0.000137,9.35E-05,0,0.00016612
 01/22  13:00:00,0.00012876,0.0001592,0.0001063,0.00013436,9.17E-05,0,0.00016292
 01/22  14:00:00,0.0001275,0.00015764,0.00010526,0.00013304,9.08E-05,0,0.00016132
 01/22  15:00:00,0.00020324,0.00015764,0.00010526,0.00013826,0.00014482,0,8.67E-19
 01/22  16:00:00,0.00020451,0.0001592,0.0001063,0.00013436,0.00011873,0,0
 01/22  17:00:00,0.00013003,0.00016076,0.00010734,0.00013568,9.26E-05,0,0.00016452
 01/22  18:00:00,0.00013255,0.00016388,0,0.00013831,9.44E-05,0,0.00016771
 01/22  19:00:00,0.00013508,0.000167,0.00011151,-1.73E-18,9.62E-05,0,0.00017091
 01/22  20:00:00,0.00013886,0,0.00011464,0,9.89E-05,0,0.0001757
 01/22  21:00:00,0.00014265,0,0.00011776,0,0,0,0.00018049
 01/22  22:00:00,0.0002247,0.00018417,0.00012297,0.00023448,0.00016011,0,0.00018848
 01/22  23:00:00,0.00022218,0.00018105,0.00012089,0.00023184,0.00015831,0,0.00023959
 01/22  24:00:00,0.00022344,0.00018261,0.00012193,0.00023316,0.00015921,0,0.00028272
 01/23  01:00:00,0.0002158,0.00036894,0.0002064,0.00033125,0.00012497,1.73E-18,0
 01/23  02:00:00,0.00022052,0.00037701,0.00021091,0.00033849,0.0001277,0,0
 01/23  03:00:00,0.00022406,0.00038306,0.00021429,0.00034392,0.00012975,0,0
 01/23  04:00:00,0.00022641,0.00038709,0.00021655,0.00034754,0.00013112,0,0
 01/23  05:00:00,0.00022995,0.00039314,0.00021993,0.00035297,0.00013317,0.00077158,0
 01/23  06:00:00,0.00023349,0.00039919,0.00022331,0.0003584,0.00013521,0,0
 01/23  07:00:00,0.00024056,0.00041128,0.00023008,0.00026065,9.83E-05,0.00041151,0
 01/23  08:00:00,0.00016745,0.00028628,0.00016015,0.00025703,9.70E-05,0.00040579,0
 01/23  09:00:00,0.00016509,0.00028225,0.0001579,0.00025341,9.56E-05,0,0
 01/23  10:00:00,0.00018514,0.00031653,0.00017707,0.00028418,0.00010722,0,0
 01/23  11:00:00,0.00016745,0.00028628,0.00016015,0.00025703,9.70E-05,0,0
 01/23  12:00:00,0.00016391,0.00028024,0.00015677,0.0002516,9.49E-05,0,0
 01/23  13:00:00,0.00016273,0.00027822,0.00018364,0.00024979,9.42E-05,0.00039436,0
 01/23  14:00:00,0.00023349,0.00027822,0.00019532,0.00024979,9.42E-05,0.00039436,0
 01/23  15:00:00,0.00016391,0.00028024,0.00015677,0.0002516,9.49E-05,0,0
 01/23  16:00:00,0.00016509,0.00028225,0.0001579,0.00025341,9.56E-05,0,0
 01/23  17:00:00,0.00016627,0.00028427,0.00015903,0.00025522,9.63E-05,0,0
 01/23  18:00:00,0.00017689,0.00030241,0.00016918,0.00027151,0.00010244,0.00042865,0
 01/23  19:00:00,0.00017099,-3.47E-18,0.00016354,8.67E-19,9.90E-05,0.00041437,0
 01/23  20:00:00,0.00017806,0,0.0001703,0,0.00010312,0.00043151,0
 01/23  21:00:00,0.00024764,6.05E-05,0.00023685,0,0,0.00042865,0
 01/23  22:00:00,0.00025118,0.00042943,0.00024023,0,0.00010448,0.00043723,0
 01/23  23:00:00,0.00025472,0.00043547,0.00024361,0.00027151,0.0001639,0,0
 01/23  24:00:00,0.00025707,0.00043951,0.00024587,0.0003946,0.00014887,0,0
 01/24  01:00:00,0.00028071,0.00070801,0.00033263,0.00053066,0.00012614,1.73E-18,0.00045187
 01/24  02:00:00,0.00029542,0.00074511,0.00035007,0.00055847,0.00013275,0,0.00047555
 01/24  03:00:00,0.00031013,0.00078221,0.0003675,0.00058627,0.00013936,0,0.00049922
 01/24  04:00:00,0.00031871,0.00080385,0.00037766,0.00060249,0.00014321,0.00086858,0.00051304
 01/24  05:00:00,0.00032606,0.0008224,0.00038638,0.0006164,0.00014652,0,0.00052488
 01/24  06:00:00,0.00033464,0.00084404,0.00039655,0.00063262,0.00015038,0,0.00053869
 01/24  07:00:00,0.00034077,0.000674,0.00040381,0.00064421,0.00012008,0.0007013,0.00054855
 01/24  08:00:00,0.00027213,0.00068636,0.00032247,0.00051444,0.00012228,0.00071417,0.00043805
 01/24  09:00:00,0.00026968,0.00068018,0.00031956,0.0005098,0.00012118,0,0.00043411
 01/24  10:00:00,0.00024516,0.00061835,0.00029051,0.00046346,0.00011017,0,0.00039464
 01/24  11:00:00,0.00022187,0.0005596,0.00026291,0.00041943,9.97E-05,0,0.00035715
 01/24  12:00:00,0.00020226,0.00051014,0.00023967,0.00038235,9.09E-05,0,0.00032558
 01/24  13:00:00,0.00018755,0.00047303,0.00026416,0.00035454,8.43E-05,0.00049219,0.0003019
 01/24  14:00:00,0.00017897,0.00045139,0.00021207,0.00033832,8.04E-05,0.00046968,0.00028809
 01/24  15:00:00,0.00025006,0.00044521,0.0002544,0.00047273,7.93E-05,0,0.00040254
 01/24  16:00:00,0.00018142,0.00045758,0.00021498,0.00034296,8.15E-05,0,0.00029204
 01/24  17:00:00,0.00019613,0.00049468,0.00023241,0.00037077,8.81E-05,0,0.00031571
 01/24  18:00:00,0.00021329,0.00053796,0.00025274,0.00040321,9.58E-05,0.00055975,0.00034334
